AÑO;MES;ESTACION_DE_MEDICION;CCAA;PROVINCIA;TEMPERATURA_MINIMA;TEMPERATURA_MAXIMA;TEMPERATURA_MEDIA
2021;9;CITFAGRO_87_AGUAMANSA;Canarias;Santa Cruz de Tenerife;7,1;31,9;17,675
2021;9;CITFAGRO_88_GAITERO;Canarias;Santa Cruz de Tenerife;7,2;30,4;16,64
2021;9;CITFAGRO_89_CHAVAO;Canarias;Santa Cruz de Tenerife;7,6;29,2;18,372
2021;9;CITFAGRO_90_PICACHO;Canarias;Santa Cruz de Tenerife;8,6;29,7;18,743
2021;9;CITFAGRO_91_CUBO;Canarias;Santa Cruz de Tenerife;9,7;33,3;19,013
2021;9;CITFAGRO_92_SANTACRUZ;Canarias;Santa Cruz de Tenerife;19,2;28,9;23,982
2021;9;CITFAGRO_94_LOSTOPOS;Canarias;Santa Cruz de Tenerife;8,3;27,4;18,307
2021;9;CITFAGRO_96_ARAYA;Canarias;Santa Cruz de Tenerife;15,6;30,6;22,06
2021;9;CITFAGRO_97_TAGANANA;Canarias;Santa Cruz de Tenerife;18,7;31,9;21,982
2021;9;CITFAGRO_98_ELDRAGO;Canarias;Santa Cruz de Tenerife;17,1;31,1;22,528
2021;9;CIUDAD REAL;Castilla - La Mancha;Ciudad Real;11,8;34,0;21,657
2021;9;CIUTADELLA-CALA GALDANA;Illes Balears;Illes Balears;15,1;32,1;24,138
2021;9;CIUTADELLA-SON QUIM;Illes Balears;Illes Balears;17,0;31,7;24,823
2021;9;COIN (AUTOMATICA);Andalucía;Málaga;16,0;36,1;25,198
2021;9;COLL DE NARGÓ;Cataluña;Lleida;7,3;35,0;20,263
2021;9;COLMENAR VIEJO/FAMET;Comunidad de Madrid;Madrid;7,6;29,4;18,522
2021;9;COLUNGA;Principado de Asturias;Asturias;12,5;26,5;18,345
2021;9;COLÒNIA SANT PERE-CAN MENGOL;Illes Balears;Illes Balears;17,2;31,1;24,567
2021;9;CORBERA, PUIG DAGULLES;Cataluña;Barcelona;10,7;27,3;18,94
2021;9;CORDOBA, EMBALSE DE GUADANUÑO;Andalucía;Córdoba;12,7;35,5;22,619
2021;9;CORIA;Extremadura;Cáceres;13,5;36,0;22,615
2021;9;CORTES DE LA FRONTERA;Andalucía;Málaga;12,2;35,4;23,51
2021;9;CORUÑA DEL CONDE;Castilla y León;Burgos;4,8;30,6;17,348
2021;9;CUBILLO DE EBRO;Cantabria;Cantabria;2,6;32,4;16,842
2021;9;CUELLAR;Castilla y León;Segovia;1,1;34,1;17,035
2021;9;CUENCA;Castilla - La Mancha;Cuenca;7,5;32,0;19,74
2021;9;CUEVAS DE FELECHOSA;Principado de Asturias;Asturias;6,1;31,1;17,043
2021;9;CÁCERES;Extremadura;Cáceres;11,8;35,2;21,765
2021;9;CÁDIZ, OBSERVATORIO;Andalucía;Cádiz;18,6;31,8;24,003
2021;9;CÁSEDA, DEPÓSITO;Comunidad Foral de Navarra;Navarra;9,2;35,5;20,192
2021;9;CÓRDOBA, PRAGDENA;Andalucía;Córdoba;14,5;37,6;24,425
2021;9;CÓRDOBA/AEROPUERTO;Andalucía;Córdoba;12,8;38,4;24,755
2021;9;DAROCA;Aragón;Zaragoza;5,7;32,5;18,758
2021;9;DEGAÑA, COTO CORTÉS;Principado de Asturias;Asturias;3,2;26,8;13,318
2021;9;DEHESA-REFUGIO;Canarias;Santa Cruz de Tenerife;14,1;35,5;21,778
2021;9;DON BENITO;Extremadura;Badajoz;11,8;37,6;23,725
2021;9;DONOSTIA / SAN SEBASTIÁN, IGELDO;País Vasco;Gipuzkoa;11,7;32,5;18,935
2021;9;DONOSTIA/SAN SEBASTIÁN AEROPUERTO;País Vasco;Gipuzkoa;11,0;32,5;20,727
2021;9;DOÑA MENCIA;Andalucía;Córdoba;14,7;36,7;23,782
2021;9;DÓLAR;Andalucía;Granada;9,7;34,8;20,207
2021;9;ECIJA;Andalucía;Sevilla;14,2;38,2;25,213
2021;9;EIVISSA;Illes Balears;Illes Balears;17,1;31,8;24,868
2021;9;EJEA DE LOS CABALLEROS;Aragón;Zaragoza;9,0;33,6;20,947
2021;9;EL ARENOSILLO;Andalucía;Huelva;14,1;30,7;22,198
2021;9;EL BODÓN-BASE AEREA;Castilla y León;Salamanca;6,4;30,3;17,32
2021;9;EL BOSQUE, SAN JOSÉ;Andalucía;Cádiz;12,6;36,0;23,741
2021;9;EL CAMPILLO, EL ZUMAJO;Andalucía;Huelva;14,8;34,7;23,067
2021;9;EL CERRO DE ANDEVALO;Andalucía;Huelva;14,6;35,7;23,818
2021;9;EL EJIDO (AYUNTAMIENTO - AUTOMATICA);Andalucía;Almería;18,2;36,3;26,38
2021;9;EL GOLOSO (AUTOMÁTICA);Comunidad de Madrid;Madrid;7,3;30,6;18,81
2021;9;EL GRANADO (BOCACHANZA - AUTOMÁTICA);Andalucía;Huelva;11,7;37,5;24,073
2021;9;EL HIERRO/AEROPUERTO;Canarias;Santa Cruz de Tenerife;21,8;29,8;25,043
2021;9;EL MAILLO (BASE AVIONES - AUTOMATICA);Castilla y León;Salamanca;4,2;29,4;16,488
2021;9;EL PASO-C.F.;Canarias;Santa Cruz de Tenerife;12,3;34,4;20,177
2021;9;EL PAULAR- RASCAFRÍA (AUTOMÁTICA);Comunidad de Madrid;Madrid;0,5;28,9;15,0
2021;9;EL PEDREGAL;Castilla - La Mancha;Guadalajara;4,3;30,3;17,19
2021;9;EL PUENTE (CASA FORESTAL);Castilla y León;Zamora;0,3;30,0;14,197
2021;9;EL ROBLEDO;Castilla - La Mancha;Ciudad Real;10,8;36,4;22,135
2021;9;EL SOLERÀS;Cataluña;Lleida;12,2;33,3;21,587
2021;9;ELCHE/ALTABIX;Comunitat Valenciana;Alicante/Alacant;15,0;35,8;25,421
2021;9;ELGETA;País Vasco;Gipuzkoa;9,7;35,1;18,577
2021;9;ELGOIBAR;País Vasco;Gipuzkoa;9,0;34,4;19,227
2021;9;EMBALSE DE LA FUENSANTA (AUTOMÁTICA);Castilla - La Mancha;Albacete;11,6;35,6;22,614
2021;9;ENCISO, DEPÓSITO;La Rioja;La Rioja;6,7;32,1;17,376
2021;9;ERRENTERIA, AÑARBE;País Vasco;Gipuzkoa;9,0;36,0;20,043
2021;9;ES CAPDELLÀ- SON VIC NOU;Illes Balears;Illes Balears;15,3;33,6;24,548
2021;9;ESCORCA-SON TORRELLA;Illes Balears;Illes Balears;10,0;28,9;19,123
2021;9;ESPOLLA 'LES ALBERES';Cataluña;Girona;13,7;32,1;22,61
2021;9;ESPOLLA, LES ALBERES;Cataluña;Girona;14,0;31,7;22,533
2021;9;ESTACA DE BARES;Galicia;A Coruña;13,3;26,8;18,1
2021;9;ESTEPONA;Andalucía;Málaga;17,2;33,9;24,015
2021;9;ESTERIBAR, EMBALSE DE EUGI;Comunidad Foral de Navarra;Navarra;5,8;33,1;17,147
2021;9;ESTERRI DANEU;Cataluña;Lleida;4,7;30,2;16,602
2021;9;EVC_BARCARROTA;Extremadura;Badajoz;9,3;37,5;21,988
2021;9;EVC_CABO DE CREUS;Cataluña;Girona;17,6;27,2;22,434
2021;9;EVC_MAÓ;Illes Balears;Illes Balears;18,6;29,8;24,867
2021;9;EVC_PEÑAUSENDE;Castilla y León;Zamora;7,1;31,3;17,521
2021;9;EVC_VÍZNAR;Andalucía;Granada;10,6;31,6;19,448
2021;9;FERROL-A GRAÑA;Galicia;A Coruña;10,6;35,9;19,802
2021;9;FIGUERES, ELS ASPRES;Cataluña;Girona;15,0;33,6;23,322
2021;9;FISTERRA;Galicia;A Coruña;12,3;27,9;18,245
2021;9;FOLGOSO DO COUREL;Galicia;Lugo;6,0;30,6;16,548
2021;9;FONFRÍA;Aragón;Teruel;6,2;29,6;16,463
2021;9;FONTANARS - CASA DELS CUPS;Comunitat Valenciana;Valencia/València;10,5;31,8;20,75
2021;9;FONTMARTINA;Cataluña;Barcelona;8,6;28,4;18,995
2021;9;FORMENTERA;Illes Balears;Illes Balears;17,7;34,4;26,305
2021;9;FORMIGAL, SARRIOS;Aragón;Huesca;2,1;23,1;11,777
2021;9;FORONDA-TXOKIZA;País Vasco;Araba/Álava;7,4;34,0;18,452
2021;9;FORUA;País Vasco;Bizkaia;9,7;35,0;20,2
2021;9;FRAGA;Aragón;Huesca;12,6;34,8;23,097
2021;9;FREDES;Comunitat Valenciana;Castellón/Castelló;6,0;24,9;15,752
2021;9;FREGENAL DE LA SIERRA;Extremadura;Badajoz;7,7;34,5;20,047
2021;9;FRESNO DE CANTIESPINO;Castilla y León;Segovia;2,0;23,1;14,446
2021;9;FRESNO DE SAYAGO;Castilla y León;Zamora;3,3;33,4;17,19
2021;9;FUENCALIENTE;Castilla - La Mancha;Ciudad Real;11,0;34,8;21,253
2021;9;FUENCALIENTE-SALINAS;Canarias;Santa Cruz de Tenerife;21,2;29,5;25,262
2021;9;FUENTE ALAMO;Región de Murcia;Murcia;15,1;34,3;25,28
2021;9;FUENTE DE CANTOS;Extremadura;Badajoz;12,8;34,3;21,467
2021;9;FUENTE DE PIEDRA;Andalucía;Málaga;12,1;35,0;22,957
2021;9;FUENTE DÉ-TELEFÉRICO;Cantabria;Cantabria;4,8;28,8;15,075
2021;9;FUENTE EL SOL;Castilla y León;Valladolid;4,7;34,4;18,458
2021;9;FUENTE PALMERA-LOS ARROYONES;Andalucía;Córdoba;14,6;38,2;24,875
2021;9;FUENTES DE ANDALUCIA, EL TRAVIESO;Andalucía;Sevilla;15,2;38,6;25,042
2021;9;FUENTESAUCO;Castilla y León;Zamora;6,7;34,1;18,063
2021;9;FUERTEVENTURA/AEROPUERTO;Canarias;Las Palmas;20,6;31,4;24,665
2021;9;GARGANTA LA OLLA;Extremadura;Cáceres;10,3;31,5;19,997
2021;9;GARRUCHA;Andalucía;Almería;18,4;31,2;24,631
2021;9;GAUCÍN;Andalucía;Málaga;12,0;32,5;21,988
2021;9;GIJÓN, MUSEL;Principado de Asturias;Asturias;13,5;26,4;19,3
2021;9;GIJÓN-CAMPUS;Principado de Asturias;Asturias;10,3;31,2;18,643
2021;9;GIRONA, AEROPUERTO;Cataluña;Girona;12,2;32,6;22,243
2021;9;GIRONA, PARC DEL MIGDIA;Cataluña;Girona;13,1;33,2;22,975
2021;9;GOTARRENDURA (AUTOMATICA);Castilla y León;Ávila;4,3;32,3;17,343
2021;9;GRANADA-CARTUJA;Andalucía;Granada;12,3;37,9;23,92
2021;9;GRANADA/AEROPUERTO;Andalucía;Granada;9,3;39,1;22,74
2021;9;GRANADA/BASE AÉREA;Andalucía;Granada;9,6;39,1;22,413
2021;9;GRAZALEMA;Andalucía;Cádiz;10,2;31,5;20,343
2021;9;GUADALAJARA;Castilla - La Mancha;Guadalajara;9,4;32,9;20,335
2021;9;GUADALCANAL, CRISTO;Andalucía;Sevilla;12,4;33,6;21,728
2021;9;GUADALUPE (AUTOMATICA);Extremadura;Cáceres;11,9;34,2;20,863
2021;9;GUIJO DE GRANADILLA;Extremadura;Cáceres;12,0;34,6;21,596
2021;9;GÜEÑES;País Vasco;Bizkaia;9,9;35,5;19,325
2021;9;HARO;La Rioja;La Rioja;7,8;31,5;19,255
2021;9;HARÍA-CEMENTERIO;Canarias;Las Palmas;15,7;29,5;22,352
2021;9;HELLÍN;Castilla - La Mancha;Albacete;13,7;33,0;22,122
2021;9;HERMIGUA-DEPÓSITO AYUNTAMIENTO;Canarias;Santa Cruz de Tenerife;17,1;31,3;22,585
2021;9;HERRERA DEL DUQUE;Extremadura;Badajoz;11,6;36,9;22,658
2021;9;HERVAS;Extremadura;Cáceres;8,6;31,8;19,08
2021;9;HINOJOSA DEL DUQUE;Andalucía;Córdoba;12,0;36,2;22,586
2021;9;HONDARRIBIA-MALKARROA;País Vasco;Gipuzkoa;10,6;32,2;20,597
2021;9;HORTA DE SANT JOAN;Cataluña;Tarragona;11,5;30,9;20,727
2021;9;HOYOS;Extremadura;Cáceres;11,1;32,8;20,318
2021;9;HUELVA, RONDA ESTE;Andalucía;Huelva;13,7;35,0;23,925
2021;9;HUERCAL OVERA;Andalucía;Almería;14,2;34,8;24,336
2021;9;HUESCA;Aragón;Huesca;8,4;32,6;20,915
2021;9;HUESCA, AEROPUERTO;Aragón;Huesca;7,8;32,5;20,612
2021;9;HÍJAR, DEPÓSITO;Aragón;Teruel;11,5;34,6;22,715
2021;9;IBIZA/ES CODOLÁ;Illes Balears;Illes Balears;17,7;33,3;25,087
2021;9;IGUALADA;Cataluña;Barcelona;13,4;32,5;22,658
2021;9;IRUN;País Vasco;Gipuzkoa;11,6;34,0;20,297
2021;9;IRURTZUN;Comunidad Foral de Navarra;Navarra;8,3;34,3;19,237
2021;9;ISABA/IZABA;Comunidad Foral de Navarra;Navarra;4,6;33,5;16,725
2021;9;IZAÑA;Canarias;Santa Cruz de Tenerife;5,1;26,6;15,712
2021;9;JABALOYAS, DEPÓSITO;Aragón;Teruel;4,5;26,3;15,803
2021;9;JACA;Aragón;Huesca;4,0;32,0;17,512
2021;9;JALANCE;Comunitat Valenciana;Valencia/València;10,7;34,6;22,352
2021;9;JARAICEJO;Extremadura;Cáceres;11,8;34,3;21,313
2021;9;JAÉN;Andalucía;Jaén;14,5;37,1;23,772
2021;9;JEREZ DE LA FRONTERA/AEROPUERTO;Andalucía;Cádiz;11,7;37,5;23,69
2021;9;JEREZ DE LOS CABALLEROS;Extremadura;Badajoz;10,3;37,4;22,243
2021;9;JIMENA DE LA FRONTERA-EL DORADO;Andalucía;Cádiz;12,2;34,3;23,175
2021;9;JUMILLA  EL ALBAL;Región de Murcia;Murcia;11,0;34,8;22,785
2021;9;JÁVEA, AYUNTAMIENTO;Comunitat Valenciana;Alicante/Alacant;16,2;34,0;25,05
2021;9;LA ALDEA DE SAN NICOLAS;Canarias;Las Palmas;16,0;31,5;25,145
2021;9;LA ALMUNIA DE DOÑA GODINA;Aragón;Zaragoza;9,1;34,2;20,865
2021;9;LA BISBAL (D'EMPORDA 3);Cataluña;Girona;12,4;33,1;22,71
2021;9;LA COVATILLA, ESTACIÓN DE ESQUÍ;Castilla y León;Salamanca;4,6;23,2;12,747
2021;9;LA GOMERA/AEROPUERTO;Canarias;Santa Cruz de Tenerife;19,6;31,5;24,467
2021;9;LA MOLINA;Cataluña;Girona;2,4;22,2;12,529
2021;9;LA OLIVA (CARRETERA DEL COTILLO);Canarias;Las Palmas;15,8;30,9;23,123
2021;9;LA OLIVA-PUERTO DE CORRALEJO;Canarias;Las Palmas;20,9;28,0;24,04
2021;9;LA PALMA/AEROPUERTO;Canarias;Santa Cruz de Tenerife;20,3;29,4;24,59
2021;9;LA PINILLA, ESTACIÓN DE ESQUÍ;Castilla y León;Segovia;2,0;23,0;12,503
2021;9;LA POBLA DE CERVOLES;Cataluña;Lleida;10,5;32,2;20,33
2021;9;LA PUEBLA (SA CANOVA);Illes Balears;Illes Balears;15,3;34,4;24,162
2021;9;LA PUEBLA DE LOS INFANTES;Andalucía;Sevilla;11,2;37,8;22,933
2021;9;LA RAMBLA,  PRIVILEGIO;Andalucía;Córdoba;12,8;38,0;24,508
2021;9;LA RIBA DE ESCALOTE;Castilla y León;Soria;2,4;29,7;16,323
2021;9;LA SEU D'URGELL;Cataluña;Lleida;7,1;32,2;19,01
2021;9;LABASTIDA;País Vasco;Araba/Álava;7,9;31,9;19,003
2021;9;LAGUNAS DE SOMOZA;Castilla y León;León;2,8;30,5;15,115
2021;9;LALASTRA;País Vasco;Araba/Álava;4,2;30,8;15,898
2021;9;LALIN-CRISTIMIL;Galicia;Pontevedra;6,1;31,7;16,812
2021;9;LANAJA, DEPÓSITO;Aragón;Huesca;9,3;31,6;20,805
2021;9;LANJARÓN;Andalucía;Granada;9,9;34,2;20,775
2021;9;LANZAROTE/AEROPUERTO;Canarias;Las Palmas;18,3;33,1;25,423
2021;9;LARRAGA;Comunidad Foral de Navarra;Navarra;9,8;31,8;20,075
2021;9;LAS CABEZAS DE SAN JUAN (MAJOLETO AUTOMATICA);Andalucía;Sevilla;13,6;38,1;24,597
2021;9;LAS MERCEDES-LLANO LOS LOROS;Canarias;Santa Cruz de Tenerife;12,1;35,1;20,728
2021;9;LAS PALMAS DE G.C. (TAFIRA CMT);Canarias;Las Palmas;17,4;28,0;22,614
2021;9;LAS PALMAS DE GC. PLAZA  DE LA FERIA;Canarias;Las Palmas;21,0;27,6;24,72
2021;9;LAS PALMAS DE GRAN CANARIA/GANDO;Canarias;Las Palmas;20,3;29,7;24,685
2021;9;LAS PALMAS G.C.,SAN CRISTÓBAL;Canarias;Las Palmas;20,0;31,2;24,532
2021;9;LAS PALMAS G.C.-TAFIRA/ZURBARÁN;Canarias;Las Palmas;17,1;27,6;22,347
2021;9;LAUJAR DE ANDARAX;Andalucía;Almería;9,6;32,5;19,305
2021;9;LECIÑENA;Aragón;Zaragoza;6,4;34,1;20,833
2021;9;LEDESMA-ESTACAS;Castilla y León;Salamanca;7,3;33,5;18,355
2021;9;LEGAZPI;País Vasco;Gipuzkoa;8,5;34,3;18,268
2021;9;LES PLANES DHOSTOLES;Cataluña;Girona;9,8;30,5;19,84
2021;9;LESTARTIT;Cataluña;Girona;15,4;28,9;22,295
2021;9;LEZA;País Vasco;Araba/Álava;8,4;30,3;18,803
2021;9;LEÓN/VIRGEN DEL CAMINO;Castilla y León;León;5,6;31,0;16,792
2021;9;LICERAS-CAÑADA DEHESA;Castilla y León;Soria;2,6;30,5;16,611
2021;9;LINARES (VOR - AUTOMATICA);Andalucía;Jaén;14,2;37,1;24,125
2021;9;LLANES;Principado de Asturias;Asturias;12,9;26,8;19,292
2021;9;LLANOS DE MESA;Canarias;Santa Cruz de Tenerife;13,3;32,1;19,278
2021;9;LLEIDA;Cataluña;Lleida;11,3;33,9;22,713
2021;9;LLERENA;Extremadura;Badajoz;12,2;34,6;21,92
2021;9;LLIMIANA;Cataluña;Lleida;8,4;36,1;21,375
2021;9;LLIRIA;Comunitat Valenciana;Valencia/València;12,6;33,4;23,583
2021;9;LLORAC;Cataluña;Tarragona;5,9;31,8;18,44
2021;9;LLUC;Illes Balears;Illes Balears;12,6;30,9;21,755
2021;9;LLUCMAJOR II;Illes Balears;Illes Balears;16,8;33,2;25,057
2021;9;LLUCMAJOR-RADAR;Illes Balears;Illes Balears;16,3;31,9;24,86
2021;9;LOGROÑO, AEROPUERTO;La Rioja;La Rioja;9,3;31,6;20,143
2021;9;LOJA;Andalucía;Granada;12,5;39,3;23,535
2021;9;LOMO DEL BALO;Canarias;Santa Cruz de Tenerife;17,2;33,9;23,317
2021;9;LORA DE ESTEPA (AUTOMATICA);Andalucía;Sevilla;13,8;34,4;23,318
2021;9;LORCA;Región de Murcia;Murcia;17,7;36,4;26,427
2021;9;LOS ARCOS;Comunidad Foral de Navarra;Navarra;9,8;31,6;20,002
2021;9;LUBIA-CEDER;Castilla y León;Soria;3,9;29,6;16,591
2021;9;LUGO-COL.FINGOI;Galicia;Lugo;7,2;36,6;18,373
2021;9;LUGO/ROZAS;Galicia;Lugo;6,4;33,7;17,228
2021;9;MADRID,RETIRO;Comunidad de Madrid;Madrid;10,8;31,4;20,678
2021;9;MADRID/BARAJAS;Comunidad de Madrid;Madrid;9,7;33,4;20,44
2021;9;MADRID/CUATRO VIENTOS;Comunidad de Madrid;Madrid;11,4;33,0;21,015
2021;9;MADRID/GETAFE;Comunidad de Madrid;Madrid;11,4;33,4;21,293
2021;9;MADRID/TORREJÓN;Comunidad de Madrid;Madrid;8,4;33,3;20,267
2021;9;MADRIDEJOS;Castilla - La Mancha;Toledo;9,8;33,6;20,447
2021;9;MADRIGAL DE LA VERA;Extremadura;Cáceres;10,8;35,6;21,633
2021;9;MANACOR-POLIESPORTIU;Illes Balears;Illes Balears;16,4;31,4;24,283
2021;9;MANDAYONA;Castilla - La Mancha;Guadalajara;5,5;31,3;18,18
2021;9;MANILVA;Andalucía;Málaga;15,4;34,7;23,713
2021;9;MANRESA;Cataluña;Barcelona;11,5;33,4;21,85
2021;9;MANRESA (LA CULLA);Cataluña;Barcelona;11,2;33,4;21,81
2021;9;MARBELLA (PUERTO BANUS - AUTOMATICA);Andalucía;Málaga;17,6;29,0;22,827
2021;9;MARBELLA, CABOPINO;Andalucía;Málaga;19,9;30,8;25,583
2021;9;MARTINET;Cataluña;Lleida;4,3;32,3;17,443
2021;9;MASSALUCA;Cataluña;Tarragona;11,7;32,7;21,805
2021;9;MATXITXAKO;País Vasco;Bizkaia;14,3;32,7;19,9
2021;9;MAZARICOS-A PICOTA;Galicia;A Coruña;9,1;28,9;17,345
2021;9;MAZARRÓN/LAS TORRES;Región de Murcia;Murcia;17,4;34,9;26,052
2021;9;MAÇANET DE CABRENYS;Cataluña;Girona;10,7;32,2;20,74
2021;9;MEDINA DE POMAR;Castilla y León;Burgos;6,9;34,1;18,427
2021;9;MEDINA DE RIOSECO;Castilla y León;Valladolid;4,8;34,5;17,747
2021;9;MEDINA SIDONIA (EL HUNDIDO - AUTOMATICA);Andalucía;Cádiz;12,5;34,3;23,588
2021;9;MELILLA;Melilla;Melilla;17,9;31,7;24,338
2021;9;MENORCA/AEROPUERTO;Illes Balears;Illes Balears;17,0;30,7;24,075
2021;9;MERCADAL;Illes Balears;Illes Balears;16,3;32,5;24,238
2021;9;MESÓN EROSA;Galicia;Ourense;6,7;31,2;16,375
2021;9;MIERES-BAÍÑA;Principado de Asturias;Asturias;10,1;34,4;19,408
2021;9;MIGUELAÑEZ;Castilla y León;Segovia;5,7;32,8;18,022
2021;9;MINAS DE ALMADÉN;Castilla - La Mancha;Ciudad Real;13,7;37,8;23,648
2021;9;MIRA;Castilla - La Mancha;Cuenca;4,8;30,9;18,572
2021;9;MIRAMAR;Comunitat Valenciana;Valencia/València;16,5;33,1;24,68
2021;9;MIRANDA DE EBRO;Castilla y León;Burgos;6,8;34,0;19,573
2021;9;MIÑERA DE LUNA-EMBALSE;Castilla y León;León;3,7;30,2;15,082
2021;9;MOGAN (PUERTO RICO);Canarias;Las Palmas;21,2;28,2;24,318
2021;9;MOIÀ;Cataluña;Barcelona;9,2;30,4;19,308
2021;9;MOLINA DE ARAGÓN;Castilla - La Mancha;Guadalajara;3,4;30,4;16,41
2021;9;MOLINA DE SEGURA (LOS VALIENTES);Región de Murcia;Murcia;14,2;36,0;25,347
2021;9;MOLLERUSSA;Cataluña;Lleida;11,9;34,0;22,289
2021;9;MONDOÑEDO;Galicia;Lugo;10,9;33,5;18,125
2021;9;MONESTERIO (AUTOMATICA);Extremadura;Badajoz;11,7;32,1;20,38
2021;9;MONFORTE DE LEMOS;Galicia;Lugo;5,7;34,4;18,598
2021;9;MONREAL/ELO, DEPÓSITO;Comunidad Foral de Navarra;Navarra;7,3;33,8;18,736
2021;9;MONTALBÁN;Aragón;Teruel;5,8;30,6;18,208
2021;9;MONTEAGUDO;Comunidad Foral de Navarra;Navarra;9,3;31,0;19,647
2021;9;MONTEHERMOSO;Extremadura;Cáceres;11,5;34,8;21,23
2021;9;MONTERROSO;Galicia;Lugo;9,1;31,7;17,338
2021;9;MONTERRUBIO DE LA DEMANDA;Castilla y León;Burgos;2,6;28,6;14,785
2021;9;MONTORO,VEGA ARMIJO;Andalucía;Córdoba;11,0;39,1;24,507
2021;9;MONTSERRAT;Cataluña;Barcelona;10,6;27,2;19,268
2021;9;MORA DE TOLEDO (AUTOMÁTICA);Castilla - La Mancha;Toledo;9,9;34,2;20,878
2021;9;MORALES DEL TORO-DEPOSITO;Castilla y León;Zamora;5,2;35,9;18,767
2021;9;MORELLA - PASEO ALAMEDA;Comunitat Valenciana;Castellón/Castelló;8,1;25,8;17,938
2021;9;MORON DE ALMAZAN;Castilla y León;Soria;2,1;31,6;16,423
2021;9;MORÓN DE LA FRONTERA;Andalucía;Sevilla;14,6;39,2;25,253
2021;9;MOSQUERUELA, DEPÓSITO;Aragón;Teruel;3,4;26,3;15,302
2021;9;MOTILLA DEL PALANCAR;Castilla - La Mancha;Cuenca;9,3;31,9;20,028
2021;9;MOTRIL,PUERTO NAÚTICO;Andalucía;Granada;17,2;33,1;24,088
2021;9;MUIÑOS-PRADO;Galicia;Ourense;5,6;33,0;17,237
2021;9;MULA (P. BOMBEROS - AUT.);Región de Murcia;Murcia;14,0;35,8;24,615
2021;9;MUNERA, SAN BARTOLOMÉ (AUTOMÁTICA);Castilla - La Mancha;Albacete;6,1;37,0;19,132
2021;9;MUNIESA;Aragón;Teruel;8,0;30,1;18,802
2021;9;MURCIA;Región de Murcia;Murcia;16,0;35,8;26,185
2021;9;MURCIA AEROPUERTO;Región de Murcia;Murcia;15,3;33,2;24,632
2021;9;MURCIA/ALCANTARILLA;Región de Murcia;Murcia;14,7;35,7;25,907
2021;9;MURCIA/SAN JAVIER;Región de Murcia;Murcia;15,3;35,0;25,203
2021;9;MURO-SALBUFERA;Illes Balears;Illes Balears;16,0;34,3;24,11
2021;9;MUTRIKU;País Vasco;Gipuzkoa;13,2;32,5;20,173
2021;9;MUÑOTELLO;Castilla y León;Ávila;5,1;29,5;16,362
2021;9;MÁLAGA;Andalucía;Málaga;19,3;34,5;24,61
2021;9;MÁLAGA, CENTRO METEOROLÓGICO;Andalucía;Málaga;16,2;36,8;25,503
2021;9;MÁLAGA/AEROPUERTO;Andalucía;Málaga;16,2;36,2;24,898
2021;9;MÉRIDA;Extremadura;Badajoz;9,8;38,3;22,602
2021;9;NAVACERRADA,PUERTO;Castilla y León;Segovia;1,6;22,9;12,237
2021;9;NAVAHERMOSA;Castilla - La Mancha;Toledo;9,6;34,1;20,575
2021;9;NAVALMORAL DE LA MATA;Extremadura;Cáceres;11,0;36,0;21,788
2021;9;NAVALVILLAR DE IBOR;Extremadura;Cáceres;10,4;31,3;18,8
2021;9;NAVALVILLAR DE PELA;Extremadura;Badajoz;11,1;37,1;22,81
2021;9;NAVASCUÉS/NABASKOZE;Comunidad Foral de Navarra;Navarra;4,6;34,2;17,575
2021;9;NAVASFRIAS;Castilla y León;Salamanca;2,8;29,4;15,345
2021;9;NERJA (CUEVAS DE NERJA - AUTOMATICA);Andalucía;Málaga;18,4;31,6;24,578
2021;9;NESTARES;Cantabria;Cantabria;3,2;30,3;15,453
2021;9;NOIA;Galicia;A Coruña;10,7;29,7;18,765
2021;9;NOVELDA;Comunitat Valenciana;Alicante/Alacant;16,1;35,1;25,313
2021;9;NUÑOMORAL;Extremadura;Cáceres;7,2;33,3;19,183
2021;9;NÁJERA;La Rioja;La Rioja;9,5;30,2;19,302
2021;9;O BARCO DE VALDEORRAS;Galicia;Ourense;7,6;34,8;19,533
2021;9;O CARBALLIÑO;Galicia;Ourense;7,0;35,0;18,946
2021;9;O PARAMO;Galicia;Lugo;6,0;33,9;17,66
2021;9;O ROSAL;Galicia;Pontevedra;10,7;29,3;19,977
2021;9;OCAÑA;Castilla - La Mancha;Toledo;9,7;32,8;20,187
2021;9;OLITE/ERRIBERRI;Comunidad Foral de Navarra;Navarra;9,5;32,4;19,405
2021;9;OLIVA;Comunitat Valenciana;Valencia/València;16,1;32,4;24,627
2021;9;OLIVENZA;Extremadura;Badajoz;10,3;38,3;22,595
2021;9;OLMEDO, DEPÓSITO AGUA;Castilla y León;Valladolid;5,6;34,4;18,363
2021;9;OLVEGA-CAMINO VEGAFRÍA;Castilla y León;Soria;4,0;31,6;17,188
2021;9;OLVERA-COOP.AGRÍCOLA;Andalucía;Cádiz;12,7;37,0;23,838
2021;9;ONETA;Principado de Asturias;Asturias;10,2;32,9;17,327
2021;9;ONTINYENT;Comunitat Valenciana;Valencia/València;13,9;35,7;23,063
2021;9;ORDIZIA;País Vasco;Gipuzkoa;9,9;35,1;19,733
2021;9;ORIHUELA DESAMPARADOS;Comunitat Valenciana;Alicante/Alacant;15,4;36,0;25,623
