year,month,year_month,airport_name,airport_normalized,province,passengers,operations,cargo_kg,source_file,source_sheet
2020,5,2020-05,Melilla,MELILLA,Melilla,253,112,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Menorca,MENORCA,Illes Balears,4153,294,69943,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,22764,1009,676762,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Pamplona,PAMPLONA,Navarra,49,95,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Reus,REUS,Tarragona,226,336,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Sabadell,SABADELL,Barcelona,79,720,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Salamanca,SALAMANCA,Salamanca,138,110,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,San Sebastian,SAN SEBASTIAN,Gipuzkoa,3,5,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Santiago-Rosalia De Castro,SANTIAGO-ROSALIA DE CASTRO,A Coruna,139,109,50814,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,16,162,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Sevilla,SEVILLA,Sevilla,5269,692,621069,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Son Bonet,SON BONET,Illes Balears,2,119,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Tenerife Norte-C. La Laguna,TENERIFE NORTE-C. LA LAGUNA,Santa Cruz de Tenerife,21693,992,810630,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Tenerife-Sur,TENERIFE-SUR,Santa Cruz de Tenerife,5853,227,14064,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Valencia,VALENCIA,Valencia,1387,761,724555,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Valladolid,VALLADOLID,Valladolid,97,32,0,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Vigo,VIGO,Pontevedra,521,63,1129,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Vitoria,VITORIA,Alava,105,588,4463868,05.Mayo_Definitivo_2020.xls,MAYO 2020
2020,5,2020-05,Zaragoza,ZARAGOZA,Zaragoza,47,190,3895146,05.Mayo_Definitivo_2020.xls,MAYO 2020
2021,5,2021-05,A Coruna,A CORUNA,A Coruna,37761,897,5971,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,1268338,14051,40821709,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Aeropuerto Intl. Region Murcia,AEROPUERTO INTL. REGION MURCIA,Murcia,5104,132,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Albacete,ALBACETE,Albacete,108,66,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,2554,244,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Alicante-Elche Miguel Hdez.,ALICANTE-ELCHE MIGUEL HDEZ.,Alicante,219839,2378,322540,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Almeria,ALMERIA,Almeria,14904,519,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Asturias,ASTURIAS,Asturias,32676,435,425,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Badajoz,BADAJOZ,Badajoz,2179,134,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Barcelona-El Prat J.T.,BARCELONA-EL PRAT J.T.,Barcelona,852251,9342,10557225,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Bilbao,BILBAO,Bizkaia,104386,1437,27946,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Burgos,BURGOS,Burgos,604,1846,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,4629,498,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Cordoba,CORDOBA,Cordoba,365,1321,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,El Hierro,EL HIERRO,Santa Cruz de Tenerife,18458,394,4391,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,22481,752,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Fuerteventura,FUERTEVENTURA,Las Palmas,160168,2016,24689,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Girona-Costa Brava,GIRONA-COSTA BRAVA,Girona,1874,898,1302,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Gran Canaria,GRAN CANARIA,Las Palmas,381097,5628,1195577,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,337,273,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Ibiza,IBIZA,Illes Balears,258374,3828,85435,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,17875,4103,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,La Gomera,LA GOMERA,Santa Cruz de Tenerife,6216,192,99,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,La Palma,LA PALMA,Santa Cruz de Tenerife,66168,1280,23837,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Lanzarote-Cesar Manrique,LANZAROTE-CESAR MANRIQUE,Las Palmas,152133,2270,29393,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Leon,LEON,Leon,826,161,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Logrono,LOGRONO,La Rioja,206,106,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,327,6911,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,375716,5318,83655,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Melilla,MELILLA,Melilla,25069,689,573,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Menorca,MENORCA,Illes Balears,95911,1363,64591,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,854595,9402,543920,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Pamplona,PAMPLONA,Navarra,7513,452,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Reus,REUS,Tarragona,577,1039,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Sabadell,SABADELL,Barcelona,523,5304,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Salamanca,SALAMANCA,Salamanca,245,1180,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,San Sebastian,SAN SEBASTIAN,Gipuzkoa,7793,235,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Santiago-Rosalia De Castro,SANTIAGO-ROSALIA DE CASTRO,A Coruna,71219,897,392383,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,14504,445,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Sevilla,SEVILLA,Sevilla,156964,3330,759214,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Son Bonet,SON BONET,Illes Balears,760,1465,0,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Tenerife Norte-C. La Laguna,TENERIFE NORTE-C. LA LAGUNA,Santa Cruz de Tenerife,274788,4433,979008,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Tenerife-Sur,TENERIFE-SUR,Santa Cruz de Tenerife,161919,2109,32126,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Valencia,VALENCIA,Valencia,154483,2795,1001915,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Valladolid,VALLADOLID,Valladolid,4051,495,50,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Vigo,VIGO,Pontevedra,36031,732,72471,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Vitoria,VITORIA,Alava,5048,1094,5775106,05_Mayo_Definitivo_2021.xls,MAYO 2021
2021,5,2021-05,Zaragoza,ZARAGOZA,Zaragoza,8954,664,12812722,05_Mayo_Definitivo_2021.xls,MAYO 2021
2015,6,2015-06,A Coruna,A CORUNA,A Coruna,90184,1334,11447,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,4138318,32496,31157187,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Albacete,ALBACETE,Albacete,106,21,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,0,0,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Alicante-Elche,ALICANTE-ELCHE,Alicante,1073957,7392,254932,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Almeria,ALMERIA,Almeria,74768,1036,434,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Asturias,ASTURIAS,Asturias,107506,989,3622,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Badajoz,BADAJOZ,Badajoz,2735,169,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Barcelona-El Prat,BARCELONA-EL PRAT,Barcelona,3815345,27709,9916852,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Bilbao,BILBAO,Bizkaia,405695,4252,270844,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Burgos,BURGOS,Burgos,871,220,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,103,24,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Cordoba,CORDOBA,Cordoba,838,827,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,El Hierro,EL HIERRO,Santa Cruz de Tenerife,11492,284,6145,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,65900,1076,17,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Fuerteventura,FUERTEVENTURA,Las Palmas,387655,3042,69058,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Girona,GIRONA,Girona,215985,2269,17769,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Gran Canaria,GRAN CANARIA,Las Palmas,692628,7183,1484187,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,20,148,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Ibiza,IBIZA,Illes Balears,927196,8788,234099,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,92498,3813,1,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,La Gomera,LA GOMERA,Santa Cruz de Tenerife,3110,141,73,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,La Palma,LA PALMA,Santa Cruz de Tenerife,74956,1276,41608,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Lanzarote,LANZAROTE,Las Palmas,499618,4085,145722,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Leon,LEON,Leon,2592,162,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Logrono,LOGRONO,La Rioja,1309,111,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,312,3946,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,1478204,10784,225583,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Melilla,MELILLA,Melilla,25725,722,11139,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Menorca,MENORCA,Illes Balears,415181,3679,142644,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Murcia-San Javier,MURCIA-SAN JAVIER,Murcia,144619,1218,44,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,3030172,21071,1132641,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Pamplona,PAMPLONA,Navarra,14565,791,1134,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Reus,REUS,Tarragona,123705,1677,10,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Sabadell,SABADELL,Barcelona,423,3003,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Salamanca,SALAMANCA,Salamanca,842,784,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,San Sebastian,SAN SEBASTIAN,Gipuzkoa,25187,658,154,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Santiago,SANTIAGO,A Coruna,203523,1819,200646,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,88464,1117,4,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Sevilla,SEVILLA,Sevilla,378524,4235,496838,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Son Bonet,SON BONET,Illes Balears,402,1438,0,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Tenerife Norte,TENERIFE NORTE,Santa Cruz de Tenerife,321094,4421,1296102,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Tenerife Sur,TENERIFE SUR,Santa Cruz de Tenerife,623938,4060,152685,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Valencia,VALENCIA,Valencia,479912,5432,1486453,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Valladolid,VALLADOLID,Valladolid,19472,439,5939,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Vigo,VIGO,Pontevedra,66466,867,49131,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Vitoria,VITORIA,Alava,432,602,4256652,06.Junio-Definitivo-2015.xls,JUNIO
2015,6,2015-06,Zaragoza,ZARAGOZA,Zaragoza,35597,672,5231899,06.Junio-Definitivo-2015.xls,JUNIO
2016,6,2016-06,A Coruna,A CORUNA,A Coruna,98831,1358,14654,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,4413251,32939,32201569,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Albacete,ALBACETE,Albacete,72,28,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,11,4,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Alicante-Elche,ALICANTE-ELCHE,Alicante,1242372,8634,533976,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Almeria,ALMERIA,Almeria,100674,1141,124,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Asturias,ASTURIAS,Asturias,122297,1093,5546,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Badajoz,BADAJOZ,Badajoz,2904,192,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Barcelona-El Prat,BARCELONA-EL PRAT,Barcelona,4197822,28868,11157553,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Bilbao,BILBAO,Bizkaia,435156,4123,285722,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Burgos,BURGOS,Burgos,640,245,350,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,80,21,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Cordoba,CORDOBA,Cordoba,685,781,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,El Hierro,EL HIERRO,Santa Cruz de Tenerife,12334,304,5719,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,66203,1155,7,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Fuerteventura,FUERTEVENTURA,Las Palmas,437552,3550,77853,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Girona,GIRONA,Girona,205739,2453,5525,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Gran Canaria,GRAN CANARIA,Las Palmas,847400,8390,1487966,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,6,571,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Ibiza,IBIZA,Illes Balears,1067136,9434,208579,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,100825,5279,85,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,La Gomera,LA GOMERA,Santa Cruz de Tenerife,3178,156,67,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,La Palma,LA PALMA,Santa Cruz de Tenerife,84847,1319,42235,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Lanzarote,LANZAROTE,Las Palmas,537361,4489,133980,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Leon,LEON,Leon,2508,152,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Logrono,LOGRONO,La Rioja,1642,125,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,176,3612,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,1688474,12095,240886,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Melilla,MELILLA,Melilla,25888,724,12904,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Menorca,MENORCA,Illes Balears,459674,3821,133802,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Murcia-San Javier,MURCIA-SAN JAVIER,Murcia,132507,993,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,3360448,23536,1029613,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Pamplona,PAMPLONA,Navarra,15038,583,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Reus,REUS,Tarragona,135265,1656,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Sabadell,SABADELL,Barcelona,462,3473,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Salamanca,SALAMANCA,Salamanca,2045,1063,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,San Sebastian,SAN SEBASTIAN,Gipuzkoa,27241,700,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Santiago,SANTIAGO,A Coruna,225313,1886,190223,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Seve Ballesteros-Santander,SEVE BALLESTEROS-SANTANDER,Cantabria,75895,957,126,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Sevilla,SEVILLA,Sevilla,407611,4262,540812,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Son Bonet,SON BONET,Illes Balears,316,1427,0,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Tenerife Norte,TENERIFE NORTE,Santa Cruz de Tenerife,362222,4783,1286702,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Tenerife Sur,TENERIFE SUR,Santa Cruz de Tenerife,741700,4687,184832,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Valencia,VALENCIA,Valencia,535174,5845,1133057,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Valladolid,VALLADOLID,Valladolid,18470,441,2195,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Vigo,VIGO,Pontevedra,89080,1018,23188,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Vitoria,VITORIA,Alava,3950,644,4632629,06.Junio-Definitivo-2016.xls,JUNIO 2016
2016,6,2016-06,Zaragoza,ZARAGOZA,Zaragoza,37161,652,6688761,06.Junio-Definitivo-2016.xls,JUNIO 2016
2017,6,2017-06,A Coruna,A CORUNA,A Coruna,104905,1401,14857,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Adolfo Suarez Madrid-Barajas,ADOLFO SUAREZ MADRID-BARAJAS,Madrid,4746122,34438,38238912,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Albacete,ALBACETE,Albacete,87,29,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Algeciras-Helipuerto,ALGECIRAS-HELIPUERTO,Cadiz,456,94,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Alicante-Elche,ALICANTE-ELCHE,Alicante,1402226,9598,622407,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Almeria,ALMERIA,Almeria,125811,1409,127,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Asturias,ASTURIAS,Asturias,136435,1194,1271,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Badajoz,BADAJOZ,Badajoz,3580,141,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Barcelona-El Prat,BARCELONA-EL PRAT,Barcelona,4585286,30587,12432178,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Bilbao,BILBAO,Bizkaia,484829,4405,131859,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Burgos,BURGOS,Burgos,464,191,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Ceuta-Helipuerto,CEUTA-HELIPUERTO,Ceuta,890,180,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Cordoba,CORDOBA,Cordoba,640,814,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,El Hierro,EL HIERRO,Santa Cruz de Tenerife,14668,328,6280,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Fgl Granada-Jaen,FGL GRANADA-JAEN,Granada,79686,1165,167,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Fuerteventura,FUERTEVENTURA,Las Palmas,473775,3679,85789,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Girona,GIRONA,Girona,259252,2263,29312,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Gran Canaria,GRAN CANARIA,Las Palmas,921616,8560,1477471,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Huesca-Pirineos,HUESCA-PIRINEOS,Huesca,84,808,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Ibiza,IBIZA,Illes Balears,1131103,10089,199720,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Jerez De La Frontera,JEREZ DE LA FRONTERA,Cadiz,117693,4329,128,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,La Gomera,LA GOMERA,Santa Cruz de Tenerife,3036,137,85,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,La Palma,LA PALMA,Santa Cruz de Tenerife,91565,1298,35219,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Lanzarote,LANZAROTE,Las Palmas,601619,4754,156203,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Leon,LEON,Leon,911,191,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Logrono,LOGRONO,La Rioja,1535,127,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Madrid-Cuatro Vientos,MADRID-CUATRO VIENTOS,Madrid,319,4357,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Malaga-Costa Del Sol,MALAGA-COSTA DEL SOL,Malaga,1907192,13551,262630,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Melilla,MELILLA,Melilla,25545,673,11644,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Menorca,MENORCA,Illes Balears,495061,3795,131650,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Murcia-San Javier,MURCIA-SAN JAVIER,Murcia,144521,1048,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Palma De Mallorca,PALMA DE MALLORCA,Illes Balears,3634124,25307,1005502,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Pamplona,PAMPLONA,Navarra,14954,557,784,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Reus,REUS,Tarragona,176627,1966,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Sabadell,SABADELL,Barcelona,425,3857,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Salamanca,SALAMANCA,Salamanca,277,1032,0,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,San Sebastian,SAN SEBASTIAN,Gipuzkoa,27799,688,614,06.Junio_Definitivo_2017.xls,JUNIO 2017
2017,6,2017-06,Santiago,SANTIAGO,A Coruna,245949,1975,257118,06.Junio_Definitivo_2017.xls,JUNIO 2017
